Database	Accession	Data Type	Species	Title	Url	Description	Update Date	Attributes
deg	DEG10180560	gene	[Escherichia coli MG1655 I]	DEG10180560	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180560	Probable GTP-binding protein engB	2019-08-26T08:18:18.000Z	{"GeneName":"engB/yihA","go":"GO:0005829 GO:0005525 GO:0003924 GO:0000287 GO:0000917","cog":"COG0218R","refseq":"NC_000913","uniprot":"P0A6P7"}
deg	DEG10180559	gene	[Escherichia coli MG1655 I]	DEG10180559	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180559	Thiol:disulfide interchange protein dsbA precursor	2019-08-26T08:18:18.000Z	{"GeneName":"dsbA","go":"GO:0030288 GO:0003756 GO:0015035 GO:0045454 GO:0071236 GO:0055114 GO:0006457","cog":"COG1651O","refseq":"NC_000913","uniprot":"P0AEG4"}
deg	DEG10180558	gene	[Escherichia coli MG1655 I]	DEG10180558	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180558	Protoporphyrinogen oxidase (EC 1.3.3.4)	2019-08-26T08:18:18.000Z	{"GeneName":"hemG","go":"GO:0009055 GO:0010181 GO:0070819 GO:0004729 GO:0006783 GO:0006779 GO:0006782","cog":"COG4635CH","refseq":"NC_000913","uniprot":"P0ACB4"}
deg	DEG10180557	gene	[Escherichia coli MG1655 I]	DEG10180557	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180557	Probable ubiquinone biosynthesis protein ubiB	2019-08-26T08:18:18.000Z	{"GeneName":"ubiB","go":"GO:0016021 GO:0005886 GO:0005524 GO:0004672 GO:0010795 GO:0006744","cog":"COG0661R","refseq":"NC_000913","uniprot":"P0A6A0"}
deg	DEG10180556	gene	[Escherichia coli MG1655 I]	DEG10180556	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180556	Ubiquinone/menaquinone biosynthesis methyltransferase ubiE (EC 2.1.1.-)	2019-08-26T08:18:18.000Z	{"GeneName":"ubiE","go":"GO:0043333 GO:0008757 GO:0009234 GO:0006744","cog":"COG2226H","refseq":"NC_000913","uniprot":"P0A887"}
deg	DEG10180555	gene	[Escherichia coli MG1655 I]	DEG10180555	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180555	Magnesium and cobalt transport protein corA	2019-08-26T08:18:18.000Z	{"GeneName":"corA","go":"GO:0016021 GO:0005886 GO:0015087 GO:0015095 GO:0015099 GO:0006824 GO:0015693 GO:0035444","cog":"COG0598P","refseq":"NC_000913","uniprot":"P0ABI4"}
deg	DEG10180554	gene	[Escherichia coli MG1655 I]	DEG10180554	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180554	Integrase/recombinase xerC	2019-08-26T08:18:18.000Z	{"GeneName":"xerC","go":"GO:0005737 GO:0048476 GO:0003677 GO:0009009 GO:0009037 GO:0007049 GO:0051301 GO:0007059 GO:0006276 GO:0042150 GO:0071139 GO:0006313","cog":"COG4973L","refseq":"NC_000913","uniprot":"P0A8P6"}
deg	DEG10180553	gene	[Escherichia coli MG1655 I]	DEG10180553	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180553	Diaminopimelate epimerase (EC 5.1.1.7)	2019-08-26T08:18:18.000Z	{"GeneName":"dapF","go":"GO:0005737 GO:0008837 GO:0009089","cog":"COG0253E","refseq":"NC_000913","uniprot":"P0A6K1"}
deg	DEG10180552	gene	[Escherichia coli MG1655 I]	DEG10180552	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180552	Porphobilinogen deaminase (EC 4.3.1.8)	2019-08-26T08:18:18.000Z	{"GeneName":"hemC","go":"GO:0005737 GO:0004418 GO:0006783 GO:0018160 GO:0006782 GO:0033014","cog":"COG0181H","refseq":"NC_000913","uniprot":"P06983"}
deg	DEG10180551	gene	[Escherichia coli MG1655 I]	DEG10180551	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180551	Uroporphyrinogen-III synthase (EC 4.2.1.75)	2019-08-26T08:18:18.000Z	{"GeneName":"hemD","go":"GO:0004852 GO:0006782","cog":"COG1587H","refseq":"NC_000913","uniprot":"P09126"}
deg	DEG10180550	gene	[Escherichia coli MG1655 I]	DEG10180550	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180550	Putative ECA polymerase	2019-08-26T08:18:18.000Z	{"GeneName":"wzyE","go":"GO:0016021 GO:0005886 GO:0009246","refseq":"NC_000913","uniprot":"P27835"}
deg	DEG10180549	gene	[Escherichia coli MG1655 I]	DEG10180549	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180549	ATP-dependent DNA helicase rep (EC 3.6.1.-)	2019-08-26T08:18:18.000Z	{"GeneName":"rep","go":"GO:0005737 GO:0005524 GO:0004003 GO:0003677 GO:0006268","cog":"COG0210L","refseq":"NC_000913","uniprot":"P09980"}
deg	DEG10180548	gene	[Escherichia coli MG1655 I]	DEG10180548	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180548	ATP synthase B chain (EC 3.6.3.14)	2019-08-26T08:18:18.000Z	{"GeneName":"atpF","go":"GO:0031225 GO:0016021 GO:0005886 GO:0045263 GO:0046933 GO:0046961 GO:0042777","cog":"COG0711C","refseq":"NC_000913","uniprot":"P0ABA0"}
deg	DEG10180547	gene	[Escherichia coli MG1655 I]	DEG10180547	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180547	ATP synthase epsilon chain (EC 3.6.3.14)	2019-08-26T08:18:18.000Z	{"GeneName":"atpC","go":"GO:0005886 GO:0045261 GO:0005524 GO:0046933 GO:0046961 GO:0042777","cog":"COG0355C","refseq":"NC_000913","uniprot":"P0A6E6"}
deg	DEG10180546	gene	[Escherichia coli MG1655 I]	DEG10180546	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180546	Bifunctional glmU protein	2019-08-26T08:18:18.000Z	{"GeneName":"glmU","go":"GO:0005737 GO:0019134 GO:0042802 GO:0000287 GO:0003977 GO:0000902 GO:0071555 GO:0009245 GO:0009103 GO:0009252 GO:0008360 GO:0006048","cog":"COG1207M","refseq":"NC_000913","uniprot":"P0ACC7"}
deg	DEG10180545	gene	[Escherichia coli MG1655 I]	DEG10180545	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180545	Glucosamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16)	2019-08-26T08:18:18.000Z	{"GeneName":"glmS","go":"GO:0005829 GO:0030246 GO:0004360 GO:0016051 GO:0006541 GO:0006048","cog":"COG0449M","refseq":"NC_000913","uniprot":"P17169"}
deg	DEG10180544	gene	[Escherichia coli MG1655 I]	DEG10180544	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180544	Hypothetical protein yieL	2019-08-26T08:18:18.000Z	{"GeneName":"yieL","go":"GO:0004553 GO:0005975","cog":"COG2382P","refseq":"NC_000913","uniprot":"P31471"}
deg	DEG10180543	gene	[Escherichia coli MG1655 I]	DEG10180543	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180543	Probable tRNA modification GTPase trmE	2019-08-26T08:18:18.000Z	{"GeneName":"trmE/mnmE","go":"GO:0005737 GO:0005829 GO:0005886 GO:0019003 GO:0005525 GO:0003924 GO:0030955 GO:0061077 GO:0009268 GO:0030488 GO:0002098 GO:0006805","cog":"COG0486R","refseq":"NC_000913","uniprot":"P25522"}
deg	DEG10180542	gene	[Escherichia coli MG1655 I]	DEG10180542	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180542	Chromosomal replication initiator protein dnaA	2019-08-26T08:18:18.000Z	{"GeneName":"dnaA","go":"GO:0005737 GO:0005886 GO:0005524 GO:0003677 GO:0003688 GO:0043565 GO:0006260 GO:0006270 GO:0008156 GO:0006275 GO:0006355 GO:0006351","cog":"COG0593L","refseq":"NC_000913","uniprot":"P03004"}
deg	DEG10180541	gene	[Escherichia coli MG1655 I]	DEG10180541	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180541	Hypothetical transcriptional regulator yidP	2019-08-26T08:18:18.000Z	{"GeneName":"yidP","go":"GO:0003677 GO:0003700 GO:0006351","cog":"COG2188K","refseq":"NC_000913","uniprot":"P31453"}
deg	DEG10180540	gene	[Escherichia coli MG1655 I]	DEG10180540	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180540	Guanylate kinase (EC 2.7.4.8)	2019-08-26T08:18:18.000Z	{"GeneName":"gmk","go":"GO:0005737 GO:0005524 GO:0004385 GO:0042802 GO:0046939 GO:0006163","cog":"COG0194F","refseq":"NC_000913","uniprot":"P60546"}
deg	DEG10180539	gene	[Escherichia coli MG1655 I]	DEG10180539	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180539	Deoxyuridine 5'-triphosphate nucleotidohydrolase (EC 3.6.1.23)	2019-08-26T08:18:18.000Z	{"GeneName":"dut","go":"GO:0005829 GO:0004170 GO:0000287 GO:0006226 GO:0046080","cog":"COG0756F","refseq":"NC_000913","uniprot":"P06968"}
deg	DEG10180538	gene	[Escherichia coli MG1655 I]	DEG10180538	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180538	DNA/pantothenate metabolism flavoprotein	2019-08-26T08:18:18.000Z	{"GeneName":"dfp","go":"GO:0010181 GO:0046872 GO:0004632 GO:0004633 GO:0015937 GO:0015941","cog":"COG0452H","refseq":"NC_000913","uniprot":"P0ABQ0"}
deg	DEG10180537	gene	[Escherichia coli MG1655 I]	DEG10180537	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180537	Phosphopantetheine adenylyltransferase (EC 2.7.7.3)	2019-08-26T08:18:18.000Z	{"GeneName":"coaD","go":"GO:0005737 GO:0005524 GO:0004595 GO:0015937","cog":"COG0669H","refseq":"NC_000913","uniprot":"P0A6I6"}
deg	DEG10180536	gene	[Escherichia coli MG1655 I]	DEG10180536	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180536	3-deoxy-D-manno-octulosonic-acid transferase (EC 2.-.-.-)	2019-08-26T08:18:18.000Z	{"GeneName":"kdtA/waaA","go":"GO:0016021 GO:0016020 GO:0005886 GO:0016740 GO:0036104 GO:0009245 GO:0009244","cog":"COG1519M","refseq":"NC_000913","uniprot":"P0AC75"}
deg	DEG10180535	gene	[Escherichia coli MG1655 I]	DEG10180535	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180535	Lipopolysaccharide heptosyltransferase-1 (EC 2.-.-.-)	2019-08-26T08:18:18.000Z	{"GeneName":"rfaC","go":"GO:0008920 GO:0009244","cog":"COG0859M","refseq":"NC_000913","uniprot":"P24173"}
deg	DEG10180534	gene	[Escherichia coli MG1655 I]	DEG10180534	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180534	Protein-export protein secB	2019-08-26T08:18:18.000Z	{"GeneName":"secB","go":"GO:0005829 GO:0051082 GO:0006457 GO:0006605 GO:0051262 GO:0015031 GO:0043952","cog":"COG1952U","refseq":"NC_000913","uniprot":"P0AG86"}
deg	DEG10180533	gene	[Escherichia coli MG1655 I]	DEG10180533	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180533	Serine acetyltransferase (EC 2.3.1.30)	2019-08-26T08:18:18.000Z	{"GeneName":"cysE","go":"GO:0009333 GO:0009001 GO:0006535","cog":"COG1045E","refseq":"NC_000913","uniprot":"P0A9D4"}
deg	DEG10180532	gene	[Escherichia coli MG1655 I]	DEG10180532	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180532	Hypothetical protein yibG precursor	2019-08-26T08:18:18.000Z	{"GeneName":"yibG","cog":"COG0790R","refseq":"NC_000913","uniprot":"P32106"}
deg	DEG10180531	gene	[Escherichia coli MG1655 I]	DEG10180531	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180531	Hypothetical protein yibA	2019-08-26T08:18:18.000Z	{"GeneName":"yibA","go":"GO:0006974 GO:0046677","cog":"COG1413C","refseq":"NC_000913","uniprot":"P0ADK6"}
deg	DEG10180530	gene	[Escherichia coli MG1655 I]	DEG10180530	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180530	Glycyl-tRNA synthetase alpha chain (EC 6.1.1.14)	2019-08-26T08:18:18.000Z	{"GeneName":"glyQ","go":"GO:0005737 GO:0005524 GO:0004820 GO:0006426","cog":"COG0752J","refseq":"NC_000913","uniprot":"P00960"}
deg	DEG10180529	gene	[Escherichia coli MG1655 I]	DEG10180529	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180529	Glycyl-tRNA synthetase beta chain (EC 6.1.1.14)	2019-08-26T08:18:18.000Z	{"GeneName":"glyS","go":"GO:0005829 GO:0004814 GO:0005524 GO:0004820 GO:0006420 GO:0006426","cog":"COG0751J","refseq":"NC_000913","uniprot":"P00961"}
deg	DEG10180528	gene	[Escherichia coli MG1655 I]	DEG10180528	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180528	Outer membrane protein slp precursor	2019-08-26T08:18:18.000Z	{"GeneName":"slp","go":"GO:0009279 GO:0019867 GO:0042802","cog":"COG3065M","refseq":"NC_000913","uniprot":"P37194"}
deg	DEG10180527	gene	[Escherichia coli MG1655 I]	DEG10180527	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180527	Glutathione reductase (EC 1.6.4.2)	2019-08-26T08:18:18.000Z	{"GeneName":"gor","go":"GO:0005737 GO:0016020 GO:0050660 GO:0004362 GO:0050661 GO:0045454 GO:0006749","cog":"COG1249C","refseq":"NC_000913","uniprot":"P06715"}
deg	DEG10180526	gene	[Escherichia coli MG1655 I]	DEG10180526	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180526	Hypothetical protein yhhM	2019-08-26T08:18:18.000Z	{"GeneName":"yhhM","refseq":"NC_000913","uniprot":"P37615"}
deg	DEG10180525	gene	[Escherichia coli MG1655 I]	DEG10180525	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180525	Hypothetical protein yhhL	2019-08-26T08:18:18.000Z	{"GeneName":"yhhL","cog":"COG3776S","refseq":"NC_000913","uniprot":"P37614"}
deg	DEG10180524	gene	[Escherichia coli MG1655 I]	DEG10180524	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180524	Putative methylase yhhF (EC 2.1.1.-)	2019-08-26T08:18:18.000Z	{"GeneName":"yhhF/rsmD","go":"GO:0052913 GO:0003676 GO:0070475","cog":"COG0742L","refseq":"NC_000913","uniprot":"P0ADX9"}
deg	DEG10180523	gene	[Escherichia coli MG1655 I]	DEG10180523	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180523	Cell division protein ftsY	2019-08-26T08:18:18.000Z	{"GeneName":"ftsY","go":"GO:0005829 GO:0031226 GO:0005525 GO:0003924 GO:0006614","cog":"COG0552U","refseq":"NC_000913","uniprot":"P10121"}
deg	DEG10180522	gene	[Escherichia coli MG1655 I]	DEG10180522	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180522	Cell division ATP-binding protein ftsE	2019-08-26T08:18:18.000Z	{"GeneName":"ftsE","go":"GO:0032153 GO:0005737 GO:0031234 GO:0019898 GO:0005524 GO:0016887 GO:0007049 GO:0051301 GO:0046677","cog":"COG2884D","refseq":"NC_000913","uniprot":"P0A9R7"}
deg	DEG10180521	gene	[Escherichia coli MG1655 I]	DEG10180521	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180521	RNA polymerase sigma-32 factor	2019-08-26T08:18:18.000Z	{"GeneName":"rpoH","go":"GO:0005829 GO:0005886 GO:0000990 GO:0003677 GO:0003700 GO:0016987 GO:0008270 GO:0006355 GO:0009408 GO:0001123 GO:0006351","cog":"COG0568K","refseq":"NC_000913","uniprot":"P0AGB3"}
deg	DEG10180520	gene	[Escherichia coli MG1655 I]	DEG10180520	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180520	Insertion element IS1 1/2/3/5/6 protein insA	2019-08-26T08:18:18.000Z	{"GeneName":"insA","go":"GO:0006313","cog":"COG3677L","refseq":"NC_000913","uniprot":"P0CF12 P0CF11 P0CF07"}
deg	DEG10180519	gene	[Escherichia coli MG1655 I]	DEG10180519	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180519	Aspartate-semialdehyde dehydrogenase (EC 1.2.1.11)	2019-08-26T08:18:18.000Z	{"GeneName":"asd","go":"GO:0005737 GO:0004073 GO:0003942 GO:0051287 GO:0050661 GO:0071266 GO:0006974 GO:0019877 GO:0009090 GO:0009097 GO:0009089 GO:0009088","cog":"COG0136E","refseq":"NC_000913","uniprot":"P0A9Q9"}
deg	DEG10180518	gene	[Escherichia coli MG1655 I]	DEG10180518	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180518	Shikimate kinase I (EC 2.7.1.71)	2019-08-26T08:18:18.000Z	{"GeneName":"aroK","go":"GO:0005737 GO:0005524 GO:0000287 GO:0004765 GO:0009073 GO:0009423","cog":"COG0703E","refseq":"NC_000913","uniprot":"P0A6D7"}
deg	DEG10180517	gene	[Escherichia coli MG1655 I]	DEG10180517	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180517	Ribulose-phosphate 3-epimerase (EC 5.1.3.1)	2019-08-26T08:18:18.000Z	{"GeneName":"rpe","go":"GO:0008198 GO:0004750 GO:0019323 GO:0009052","cog":"COG0036G","refseq":"NC_000913","uniprot":"P0AG07"}
deg	DEG10180516	gene	[Escherichia coli MG1655 I]	DEG10180516	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180516	Tryptophanyl-tRNA synthetase (EC 6.1.1.2)	2019-08-26T08:18:18.000Z	{"GeneName":"trpS","go":"GO:0005829 GO:0005524 GO:0004830 GO:0006436","cog":"COG0180J","refseq":"NC_000913","uniprot":"P00954"}
deg	DEG10180515	gene	[Escherichia coli MG1655 I]	DEG10180515	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180515	Hypothetical sugar kinase yhfQ	2019-08-26T08:18:18.000Z	{"GeneName":"yhfQ/frlD","go":"GO:0005524 GO:0016301 GO:0016773","cog":"COG0524G","refseq":"NC_000913","uniprot":"P45543"}
deg	DEG10180514	gene	[Escherichia coli MG1655 I]	DEG10180514	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180514	FKBP-type peptidyl-prolyl cis-trans isomerase slyD (EC 5.2.1.8)	2019-08-26T08:18:18.000Z	{"GeneName":"slyD","go":"GO:0005737 GO:0050897 GO:0005507 GO:0005528 GO:0016151 GO:0003755 GO:0051082 GO:0008270 GO:0061077 GO:0051604 GO:0022417 GO:0000413 GO:0042026 GO:0050821 GO:0009408","cog":"COG1047O","refseq":"NC_000913","uniprot":"P0A9K9"}
deg	DEG10180513	gene	[Escherichia coli MG1655 I]	DEG10180513	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180513	Hypothetical protein yheN	2019-08-26T08:18:18.000Z	{"GeneName":"yheN","go":"GO:0005737 GO:0097163 GO:0016783 GO:0006810 GO:0008033","cog":"COG1553P","refseq":"NC_000913","uniprot":"P45532"}
deg	DEG10180512	gene	[Escherichia coli MG1655 I]	DEG10180512	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180512	Hypothetical protein yheM	2019-08-26T08:18:18.000Z	{"GeneName":"yheM","go":"GO:0005737 GO:0008033","cog":"COG2923P","refseq":"NC_000913","uniprot":"P45531"}
deg	DEG10180511	gene	[Escherichia coli MG1655 I]	DEG10180511	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180511	Hypothetical protein yheL	2019-08-26T08:18:18.000Z	{"GeneName":"yheL","go":"GO:0005737 GO:0002143","cog":"COG2168P","refseq":"NC_000913","uniprot":"P45530"}
deg	DEG10180510	gene	[Escherichia coli MG1655 I]	DEG10180510	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180510	30S ribosomal protein S12	2019-08-26T08:18:18.000Z	{"GeneName":"rpsL","go":"GO:0022627 GO:0034336 GO:0019843 GO:0003735 GO:0000049 GO:0000372 GO:0033120 GO:0046677 GO:0034337 GO:0006412","cog":"COG0048J","refseq":"NC_000913","uniprot":"P0A7S3"}
deg	DEG10180509	gene	[Escherichia coli MG1655 I]	DEG10180509	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180509	Elongation factor G	2019-08-26T08:18:18.000Z	{"GeneName":"fusA","go":"GO:0005737 GO:0005525 GO:0003924 GO:0003746","cog":"COG0480J","refseq":"NC_000913","uniprot":"P0A6M8"}
deg	DEG10180508	gene	[Escherichia coli MG1655 I]	DEG10180508	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180508	Elongation factor Tu	2019-08-26T08:18:18.000Z	{"GeneName":"tufA","go":"GO:0005737 GO:0005886 GO:0005525 GO:0003924 GO:0003746 GO:0046677","cog":"COG0050J","refseq":"NC_000913","uniprot":"P0CE47"}
deg	DEG10180507	gene	[Escherichia coli MG1655 I]	DEG10180507	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180507	30S ribosomal protein S10	2019-08-26T08:18:18.000Z	{"GeneName":"rpsJ","go":"GO:0022627 GO:0003735 GO:0000049 GO:0006412","cog":"COG0051J","refseq":"NC_000913","uniprot":"P0A7R5"}
deg	DEG10180506	gene	[Escherichia coli MG1655 I]	DEG10180506	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180506	50S ribosomal protein L3	2019-08-26T08:18:18.000Z	{"GeneName":"rplC","go":"GO:0022625 GO:0019843 GO:0003735 GO:0006412","cog":"COG0087J","refseq":"NC_000913","uniprot":"P60438"}
deg	DEG10180505	gene	[Escherichia coli MG1655 I]	DEG10180505	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180505	50S ribosomal protein L4	2019-08-26T08:18:18.000Z	{"GeneName":"rplD","go":"GO:0022625 GO:0019843 GO:0003735 GO:0030371 GO:0006353 GO:0017148 GO:0006355 GO:0046677 GO:0006412","cog":"COG0088J","refseq":"NC_000913","uniprot":"P60723"}
deg	DEG10180504	gene	[Escherichia coli MG1655 I]	DEG10180504	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180504	50S ribosomal protein L23	2019-08-26T08:18:18.000Z	{"GeneName":"rplW","go":"GO:0022625 GO:0000166 GO:0019843 GO:0003735 GO:0006412","cog":"COG0089J","refseq":"NC_000913","uniprot":"P0ADZ0"}
deg	DEG10180503	gene	[Escherichia coli MG1655 I]	DEG10180503	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180503	50S ribosomal protein L2	2019-08-26T08:18:18.000Z	{"GeneName":"rplB","go":"GO:0022625 GO:0019843 GO:0003735 GO:0016740 GO:0008270 GO:0006412","cog":"COG0090J","refseq":"NC_000913","uniprot":"P60422"}
deg	DEG10180502	gene	[Escherichia coli MG1655 I]	DEG10180502	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180502	30S ribosomal protein S19	2019-08-26T08:18:18.000Z	{"GeneName":"rpsS","go":"GO:0022627 GO:0019843 GO:0003735 GO:0000049 GO:0006412","cog":"COG0185J","refseq":"NC_000913","uniprot":"P0A7U3"}
deg	DEG10180501	gene	[Escherichia coli MG1655 I]	DEG10180501	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180501	30S ribosomal protein S17	2019-08-26T08:18:18.000Z	{"GeneName":"rpsQ","go":"GO:0022627 GO:0019843 GO:0070181 GO:0003735 GO:0046677 GO:0006412","cog":"COG0186J","refseq":"NC_000913","uniprot":"P0AG63"}
deg	DEG10180500	gene	[Escherichia coli MG1655 I]	DEG10180500	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180500	50S ribosomal protein L14	2019-08-26T08:18:18.000Z	{"GeneName":"rplN","go":"GO:0022625 GO:0070180 GO:0003735 GO:0006412","cog":"COG0093J","refseq":"NC_000913","uniprot":"P0ADY3"}
